0.6441025641025641,0.6671794871794872,0.66,0.6774358974358974,0.6841025641025641
0.6446153846153846,0.6558974358974359,0.6841025641025641,0.6723076923076923,0.6902564102564103
0.6425641025641026,0.6651282051282051,0.6794871794871795,0.681025641025641,0.6820512820512821
0.6558974358974359,0.6758974358974359,0.6651282051282051,0.6641025641025641,0.6646153846153846
0.6533333333333333,0.6738461538461539,0.6641025641025641,0.6738461538461539,0.6584615384615384
0.6466666666666666,0.6435897435897436,0.6656410256410257,0.6671794871794872,0.6841025641025641
0.6364102564102564,0.6543589743589744,0.6825641025641026,0.6764102564102564,0.6841025641025641
0.637948717948718,0.6774358974358974,0.6738461538461539,0.6805128205128205,0.6558974358974359
0.66,0.6646153846153846,0.6748717948717948,0.6579487179487179,0.6723076923076923
0.6594871794871795,0.6512820512820513,0.658974358974359,0.6533333333333333,0.6707692307692308
0.6487179487179487,0.6717948717948717,0.658974358974359,0.661025641025641,0.6753846153846154
0.6456410256410257,0.6687179487179488,0.681025641025641,0.6743589743589744,0.683076923076923
0.6446153846153846,0.6497435897435897,0.6671794871794872,0.6651282051282051,0.6656410256410257
0.6569230769230769,0.681025641025641,0.6594871794871795,0.6517948717948718,0.6779487179487179
0.6415384615384615,0.6635897435897435,0.661025641025641,0.6697435897435897,0.6712820512820513
0.6466666666666666,0.6841025641025641,0.6738461538461539,0.6641025641025641,0.6646153846153846
0.6466666666666666,0.6692307692307692,0.6794871794871795,0.6646153846153846,0.6630769230769231
0.6528205128205128,0.683076923076923,0.6758974358974359,0.6764102564102564,0.6625641025641026
0.6307692307692307,0.6671794871794872,0.6671794871794872,0.6656410256410257,0.6543589743589744
0.6476923076923077,0.6507692307692308,0.6779487179487179,0.6805128205128205,0.6671794871794872
0.6323076923076923,0.6687179487179488,0.6569230769230769,0.6676923076923077,0.6702564102564103
0.6369230769230769,0.6717948717948717,0.6728205128205128,0.6682051282051282,0.6707692307692308
0.6615384615384615,0.6738461538461539,0.6651282051282051,0.6682051282051282,0.6779487179487179
0.6456410256410257,0.6605128205128206,0.6774358974358974,0.6656410256410257,0.6779487179487179
0.6307692307692307,0.6815384615384615,0.6646153846153846,0.6825641025641026,0.6630769230769231
0.6548717948717949,0.6851282051282052,0.66,0.6784615384615384,0.6851282051282052
0.6487179487179487,0.6666666666666666,0.6743589743589744,0.6866666666666666,0.6912820512820513
0.658974358974359,0.6692307692307692,0.6682051282051282,0.6753846153846154,0.661025641025641
0.6461538461538462,0.6579487179487179,0.6676923076923077,0.6615384615384615,0.6717948717948717
0.64,0.6712820512820513,0.6723076923076923,0.6979487179487179,0.6641025641025641
0.6476923076923077,0.6856410256410257,0.6533333333333333,0.6912820512820513,0.683076923076923
0.6558974358974359,0.6702564102564103,0.6666666666666666,0.6794871794871795,0.6892307692307692
0.6415384615384615,0.6728205128205128,0.6461538461538462,0.6723076923076923,0.6707692307692308
0.6435897435897436,0.6723076923076923,0.6702564102564103,0.6666666666666666,0.6692307692307692
0.6543589743589744,0.6497435897435897,0.6676923076923077,0.6871794871794872,0.6876923076923077
0.6358974358974359,0.6805128205128205,0.6753846153846154,0.6712820512820513,0.6774358974358974
0.6533333333333333,0.6697435897435897,0.6641025641025641,0.6728205128205128,0.6625641025641026
0.6441025641025641,0.6687179487179488,0.6676923076923077,0.6902564102564103,0.6717948717948717
0.6548717948717949,0.6523076923076923,0.6676923076923077,0.681025641025641,0.6764102564102564
0.6523076923076923,0.6661538461538462,0.6876923076923077,0.6707692307692308,0.676923076923077
0.6343589743589744,0.6687179487179488,0.6692307692307692,0.6815384615384615,0.6661538461538462
0.6497435897435897,0.6682051282051282,0.6774358974358974,0.6794871794871795,0.6692307692307692
0.642051282051282,0.6717948717948717,0.6682051282051282,0.676923076923077,0.676923076923077
0.6579487179487179,0.6605128205128206,0.6697435897435897,0.6753846153846154,0.6866666666666666
0.6476923076923077,0.6835897435897436,0.6861538461538461,0.681025641025641,0.6635897435897435
0.6497435897435897,0.6728205128205128,0.6661538461538462,0.6794871794871795,0.6661538461538462
0.6635897435897435,0.6630769230769231,0.6692307692307692,0.6625641025641026,0.6743589743589744
0.6476923076923077,0.662051282051282,0.6876923076923077,0.6825641025641026,0.6697435897435897
0.661025641025641,0.662051282051282,0.6728205128205128,0.6825641025641026,0.68
0.6497435897435897,0.678974358974359,0.6748717948717948,0.6723076923076923,0.6641025641025641
0.6287179487179487,0.6646153846153846,0.6641025641025641,0.6733333333333333,0.6661538461538462
0.6451282051282051,0.6687179487179488,0.6743589743589744,0.6784615384615384,0.6635897435897435
0.6579487179487179,0.6697435897435897,0.68,0.6697435897435897,0.6676923076923077
0.6492307692307693,0.6625641025641026,0.6841025641025641,0.681025641025641,0.6820512820512821
0.6564102564102564,0.6815384615384615,0.6717948717948717,0.6738461538461539,0.6630769230769231
0.6533333333333333,0.6728205128205128,0.6784615384615384,0.6743589743589744,0.6841025641025641
0.637948717948718,0.6594871794871795,0.6579487179487179,0.6748717948717948,0.6835897435897436
0.6543589743589744,0.6784615384615384,0.6882051282051282,0.6707692307692308,0.6851282051282052
0.6482051282051282,0.6815384615384615,0.6676923076923077,0.6743589743589744,0.6753846153846154
0.6497435897435897,0.6728205128205128,0.6892307692307692,0.6738461538461539,0.678974358974359
0.6512820512820513,0.6594871794871795,0.6666666666666666,0.6907692307692308,0.6764102564102564
0.6353846153846154,0.6748717948717948,0.6774358974358974,0.6876923076923077,0.6733333333333333
0.6502564102564102,0.6841025641025641,0.6748717948717948,0.6815384615384615,0.6661538461538462
0.6456410256410257,0.6861538461538461,0.6584615384615384,0.6687179487179488,0.6851282051282052
0.6605128205128206,0.662051282051282,0.6758974358974359,0.683076923076923,0.6579487179487179
0.6476923076923077,0.6656410256410257,0.6651282051282051,0.6841025641025641,0.6748717948717948
0.6307692307692307,0.6682051282051282,0.6753846153846154,0.6569230769230769,0.6866666666666666
0.6471794871794871,0.6753846153846154,0.68,0.683076923076923,0.6717948717948717
0.64,0.6661538461538462,0.6594871794871795,0.6794871794871795,0.6938461538461539
0.6441025641025641,0.6512820512820513,0.6687179487179488,0.6841025641025641,0.681025641025641
0.6317948717948718,0.6625641025641026,0.6917948717948718,0.6943589743589743,0.6615384615384615
0.6338461538461538,0.6687179487179488,0.6651282051282051,0.6723076923076923,0.6574358974358975
0.6405128205128205,0.6635897435897435,0.6743589743589744,0.6841025641025641,0.6738461538461539
0.6584615384615384,0.6764102564102564,0.6635897435897435,0.678974358974359,0.6743589743589744
0.6584615384615384,0.6764102564102564,0.6682051282051282,0.6497435897435897,0.6702564102564103
0.6605128205128206,0.6707692307692308,0.6584615384615384,0.6646153846153846,0.6630769230769231
